loss,metric_acc,metric_f1,metric_precision,metric_recall,time,lr,val_loss,val_metric_acc,val_metric_f1,val_metric_precision,val_metric_recall,val_time
2.306433916091919,0.081942335,0.01518987341772152,0.00821917808219178,0.1,0.04999661445617676,0.01,2.3031890392303467,0.081942335,0.015147265077138853,0.00819423368740516,0.1,0.020000934600830078
2.2985222339630127,0.08042488,0.024582983455506892,0.01679179397642951,0.09685185185185186,0.019997596740722656,0.01,2.304823398590088,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.020001649856567383
2.2879230976104736,0.09559939,0.033489486703772414,0.0202790083680136,0.10907407407407407,0.019997119903564453,0.01,2.306612253189087,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.02000141143798828
2.28898024559021,0.09104704,0.023460517584605177,0.01794352941176471,0.10055555555555555,0.04000043869018555,0.01,2.3091399669647217,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.019998788833618164
2.2875194549560547,0.08952959,0.016526610644257703,0.009021406727828746,0.09833333333333333,0.04000091552734375,0.01,2.3118834495544434,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.009999990463256836
2.2814934253692627,0.09256449,0.02023149264528575,0.03416030534351145,0.10185185185185186,0.03000020980834961,0.01,2.31449294090271,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.01999974250793457
2.273198127746582,0.09256449,0.02016362786348761,0.025855028075548746,0.10185185185185186,0.040000200271606445,0.01,2.317559003829956,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.02000117301940918
2.276035785675049,0.09256449,0.023497990787023422,0.07566056910569105,0.10203703703703704,0.031122207641601562,0.01,2.3208096027374268,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.020000219345092773
2.267746925354004,0.09104704,0.016736401673640166,0.0091324200913242,0.1,0.0299990177154541,0.01,2.324232339859009,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.02000260353088379
2.277222156524658,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.029998302459716797,0.01,2.327568292617798,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.019999027252197266
2.2636263370513916,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.03000330924987793,0.01,2.3307106494903564,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.009996652603149414
2.274871826171875,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.03000164031982422,0.01,2.3326900005340576,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.01000070571899414
2.260213851928711,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.0299990177154541,0.01,2.333357572555542,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.019997596740722656
2.273446798324585,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.030001401901245117,0.01,2.333138942718506,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.01605081558227539
2.254129648208618,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.02699899673461914,0.01,2.3318357467651367,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.020000696182250977
2.273263692855835,0.094081946,0.026992811930050424,0.1091324200913242,0.1054054054054054,0.033000946044921875,0.01,2.3293700218200684,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.014997243881225586
2.2428195476531982,0.08952959,0.016457461645746164,0.00898021308980213,0.09833333333333333,0.03200221061706543,0.01,2.3267009258270264,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.022000551223754883
2.2468769550323486,0.09256449,0.02197624981674241,0.10911854103343466,0.1027027027027027,0.025994539260864258,0.01,2.323998212814331,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.014000177383422852
2.2616589069366455,0.09104704,0.01671309192200557,0.00911854103343465,0.1,0.024205684661865234,0.01,2.3205056190490723,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.009995460510253906
2.2473807334899902,0.094081946,0.025482850482850483,0.10916030534351147,0.10455455455455456,0.030000686645507812,0.01,2.3171489238739014,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.00999760627746582
2.2493433952331543,0.09256449,0.02016362786348761,0.025855028075548746,0.10185185185185186,0.04000663757324219,0.01,2.3138065338134766,0.09104704,0.016689847009735744,0.009104704097116844,0.1,0.01999974250793457
