loss,metric_acc,metric_f1,metric_precision,metric_recall,time,lr,val_loss,val_metric_acc,val_metric_f1,val_metric_precision,val_metric_recall,val_time
1.5996148586273193,0.22734255,0.11272015655577299,0.0781790922720458,0.20827092152393362,0.02999734878540039,0.01,1.554184079170227,0.3655914,0.2600776579352851,0.3787529550827423,0.38106204901055535,0.0210573673248291
1.5602953433990479,0.2580645,0.21083230910743384,0.25329880334437693,0.24347933721448994,0.029998779296875,0.01,1.539995551109314,0.19969279,0.17603015895910917,0.42487394957983193,0.27889232582118134,0.019999265670776367
1.4010721445083618,0.23348695,0.21470773700504608,0.33368462954669853,0.2948423702813068,0.019999980926513672,0.01,1.4573078155517578,0.5284178,0.4084432835539607,0.5267614759528928,0.5717882073971923,0.020003557205200195
1.264111042022705,0.30107528,0.25186815442332444,0.35240014094105254,0.3405953870982168,0.029998064041137695,0.01,1.3708933591842651,0.6635945,0.5683249913113315,0.5446270732401619,0.6858734984125632,0.020000696182250977
1.1437952518463135,0.34869432,0.2990880401890196,0.3327761491495397,0.37383120519963076,0.029999256134033203,0.01,1.301690936088562,0.61904764,0.524187835184956,0.5712073514506706,0.5747938404200217,0.029997587203979492
1.0546886920928955,0.48233488,0.3989902678296797,0.379773901543887,0.4772298926870372,0.03000020980834961,0.01,1.1995906829833984,0.67127496,0.5641423749018336,0.6056819796998145,0.6038230815560195,0.020000219345092773
0.8845680356025696,0.5284178,0.43409354161128455,0.41232076543223234,0.49674330000850403,0.030002832412719727,0.01,1.0882083177566528,0.7066052,0.6084900210569502,0.6049135766331266,0.6719308040344728,0.029998302459716797
0.6254016757011414,0.6082949,0.5234127629072365,0.608569302169214,0.5788677188711262,0.02001476287841797,0.01,1.0400410890579224,0.6666667,0.6034086623836451,0.5964124548370073,0.6800192565415188,0.029983043670654297
0.4958494305610657,0.5791091,0.5231647470474684,0.5819727431366284,0.5900572681067706,0.03000020980834961,0.01,0.9649466872215271,0.79569894,0.7766416505774807,0.7710463187697514,0.811080226327712,0.020003557205200195
0.43095943331718445,0.53456223,0.5225730878357167,0.5459506686778703,0.588203048122017,0.03000044822692871,0.01,0.8382200002670288,0.8356375,0.8340623067607561,0.8562084916471392,0.8184864703115879,0.01999974250793457
0.44314339756965637,0.6236559,0.5896061772766209,0.5902298585487508,0.5992530526994321,0.029998064041137695,0.01,0.7666817903518677,0.8294931,0.8236379760976387,0.8568083697155118,0.8007688818503974,0.020307302474975586
0.30669426918029785,0.66205835,0.6445155762880198,0.6495508218223268,0.649091977679363,0.029997825622558594,0.01,0.7259390354156494,0.84485406,0.842526221180079,0.8628789773810143,0.8274484166377325,0.020012617111206055
0.2901432514190674,0.66513056,0.6639466818937934,0.661637406097434,0.68210489571568,0.030000686645507812,0.01,0.7125502228736877,0.8463902,0.8451888774192458,0.8524878300185069,0.8513953661136471,0.020018339157104492
0.15669596195220947,0.70046085,0.6901549118861825,0.6813734021562459,0.7199333771273142,0.03000020980834961,0.01,0.7068564295768738,0.827957,0.8294006349592596,0.8385854598043853,0.8461225684601204,0.01999950408935547
0.23260386288166046,0.70046085,0.6863623428207174,0.6725308774953325,0.7131776164329178,0.029999494552612305,0.01,0.7512605786323547,0.7741935,0.7897768486853762,0.8185545410918544,0.8199873174626807,0.02000260353088379
0.1388220340013504,0.562212,0.5875280357918425,0.6594532249541125,0.6331510705611616,0.029999494552612305,0.01,0.7472982406616211,0.74961597,0.7794440888615725,0.8272525386284381,0.8037163154184487,0.02999734878540039
0.15477624535560608,0.6113671,0.6201144258432312,0.6632865417977777,0.6618217155223688,0.029999971389770508,0.01,0.7114443182945251,0.7450077,0.7845272464877604,0.8490265442320236,0.7971522915446378,0.02000117301940918
0.13717691600322723,0.68049157,0.6987385525085523,0.7190430569050841,0.7296976179808968,0.01999688148498535,0.01,0.6437793970108032,0.7711213,0.803118364979098,0.8605332472856837,0.8072089757464221,0.03109908103942871
0.027017012238502502,0.67127496,0.6927063293921568,0.7222708151734661,0.7129088814866836,0.030002832412719727,0.01,0.5811132192611694,0.8033794,0.8212378539785034,0.8647527302049578,0.8191450851771676,0.02999734878540039
0.11706452071666718,0.7557604,0.7692712076918996,0.7849097981273907,0.7753123038473011,0.030003070831298828,0.01,0.5387395620346069,0.8402458,0.8460901351080705,0.8795815347457792,0.8369146674515922,0.019995927810668945
0.10596449673175812,0.71428573,0.7336691815746885,0.7748467622040932,0.7270912992264862,0.030004024505615234,0.01,0.5384169220924377,0.85253453,0.8602298786753085,0.8790740823492232,0.860265698979742,0.029999971389770508
0.059996575117111206,0.7250384,0.7373262016028732,0.7387239225302221,0.7520946089007464,0.0299985408782959,0.01,0.5426206588745117,0.86482334,0.8710977858979678,0.8781854550709125,0.8790209644506903,0.020000457763671875
0.07674341648817062,0.74039936,0.7470664634134828,0.7627494660688209,0.7692511042218488,0.0299990177154541,0.01,0.5407024621963501,0.8663595,0.8689458215611156,0.8744846957827596,0.8778690863842783,0.0299985408782959
0.05448545143008232,0.74654377,0.7521101212579276,0.7554038780304513,0.7568309895060291,0.030002117156982422,0.01,0.5572267770767212,0.85099846,0.8570588229749321,0.8654305090149255,0.8699850374439496,0.03000044822692871
0.04295419901609421,0.734255,0.7279197703748311,0.7354867966606738,0.753469452853467,0.029999494552612305,0.01,0.5803347826004028,0.8156682,0.8327363639357014,0.8554156075137204,0.8473772563075068,0.029999732971191406
0.04138947278261185,0.7327189,0.7425820212944316,0.7515244890329014,0.7613003798699298,0.029999732971191406,0.01,0.6255705952644348,0.76036865,0.7978736040239334,0.8489423007412598,0.8155014707627988,0.029998779296875
0.01707582361996174,0.7357911,0.7399286451409577,0.7715498943473469,0.7628151155180527,0.030000925064086914,0.01,0.6822195649147034,0.7296467,0.7746183756646248,0.8483591307066917,0.787267198814191,0.020006656646728516
0.0147634819149971,0.686636,0.7156533678836828,0.7517897068619972,0.7352300423860193,0.02999734878540039,0.01,0.7469234466552734,0.68509984,0.7399686142620331,0.8401577164973391,0.7518758741672137,0.020104646682739258
0.051299311220645905,0.6989247,0.7276471143537662,0.7945592521256144,0.7465923848466479,0.030009031295776367,0.01,0.7766309380531311,0.6666667,0.7244661294215441,0.8462611360333607,0.7286529596428495,0.020000934600830078
