loss,metric_acc,metric_f1,metric_precision,metric_recall,time,lr,val_loss,val_metric_acc,val_metric_f1,val_metric_precision,val_metric_recall,val_time
192.93582153320312,0.1904762,0.0847723704866562,0.05454545454545455,0.19047619047619047,0.020000934600830078,0.01,1608.54345703125,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.01000070571899414
1773.519775390625,0.23809524,0.18095238095238095,0.22380952380952382,0.23809523809523808,0.020000219345092773,0.01,1187.946044921875,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010001420974731445
1589.360107421875,0.14285715,0.045112781954887216,0.026785714285714284,0.14285714285714285,0.020000457763671875,0.01,1022.5274658203125,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010001420974731445
1208.5455322265625,0.14285715,0.05042016806722689,0.030612244897959183,0.14285714285714285,0.020000457763671875,0.01,516.9517211914062,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010000228881835938
526.2062377929688,0.04761905,0.023809523809523808,0.015873015873015872,0.047619047619047616,0.010001420974731445,0.01,188.8867645263672,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010000228881835938
299.261474609375,0.0952381,0.055853920515574654,0.044642857142857144,0.09523809523809523,0.010001897811889648,0.01,30.56397819519043,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010001897811889648
41.752716064453125,0.23809524,0.1131725417439703,0.07467532467532467,0.23809523809523808,0.019999027252197266,0.01,1.9471536874771118,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010000467300415039
1.9422156810760498,0.23809524,0.10518053375196232,0.06753246753246753,0.23809523809523808,0.020000696182250977,0.01,1.9472099542617798,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010000944137573242
1.947210431098938,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.020000934600830078,0.01,1.9472678899765015,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010000944137573242
1.947268009185791,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010000228881835938,0.01,1.947324514389038,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.0
1.947324275970459,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010034799575805664,0.01,1.9473778009414673,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.009965658187866211
1.9473776817321777,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.01000070571899414,0.01,1.9474272727966309,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010000467300415039
1.9474272727966309,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.020000457763671875,0.01,1.9474714994430542,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010001182556152344
1.9474713802337646,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.020000219345092773,0.01,1.9475107192993164,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.01000070571899414
1.947511076927185,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.020001649856567383,0.01,1.9475444555282593,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010000944137573242
1.9475440979003906,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.020000696182250977,0.01,1.9475725889205933,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010001182556152344
1.9475724697113037,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.009999752044677734,0.01,1.947594404220581,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010001897811889648
1.947594404220581,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.009999752044677734,0.01,1.947610855102539,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.009999513626098633
1.9476110935211182,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010001897811889648,0.01,1.9476221799850464,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.009999275207519531
1.9476227760314941,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.009993553161621094,0.01,1.9476289749145508,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010001182556152344
1.9476293325424194,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.020001649856567383,0.01,1.9476300477981567,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.01999950408935547
1.9476304054260254,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010002613067626953,0.01,1.9476267099380493,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.009996652603149414
1.9476269483566284,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010033845901489258,0.01,1.9476195573806763,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.009965658187866211
1.9476196765899658,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010000944137573242,0.01,1.9476076364517212,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010000944137573242
1.9476076364517212,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.019999980926513672,0.01,1.9475926160812378,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.01000070571899414
1.9475923776626587,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.02000141143798828,0.01,1.9475734233856201,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010001182556152344
1.947573184967041,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.019999980926513672,0.01,1.9475516080856323,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010001182556152344
1.947551965713501,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.020000934600830078,0.01,1.9475269317626953,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.01000070571899414
1.9475270509719849,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.020000696182250977,0.01,1.9474997520446777,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.010001897811889648
1.947499394416809,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.009998798370361328,0.01,1.9474693536758423,0.14285715,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.01000070571899414
