loss,metric_acc,time,lr,val_loss,val_metric_acc,val_time
1.616492748260498,0.23017408,0.0299990177154541,0.01,1.5970313549041748,0.23017408,0.009999990463256836
1.6136189699172974,0.23017408,0.030000925064086914,0.01,1.593306541442871,0.23017408,0.019994497299194336
1.6009719371795654,0.23597679,0.03000330924987793,0.01,1.5915831327438354,0.25725338,0.00999903678894043
1.5970901250839233,0.2630561,0.02999734878540039,0.01,1.5900912284851074,0.1876209,0.010001420974731445
1.5813511610031128,0.25338492,0.029997825622558594,0.01,1.5910303592681885,0.1876209,0.010000467300415039
1.5727144479751587,0.19148937,0.020000696182250977,0.01,1.5920705795288086,0.1876209,0.009999513626098633
1.5601913928985596,0.1876209,0.03000044822692871,0.01,1.5944620370864868,0.1876209,0.009998798370361328
1.5559557676315308,0.1876209,0.020000934600830078,0.01,1.5972421169281006,0.1876209,0.009999752044677734
1.5452847480773926,0.1876209,0.029999732971191406,0.01,1.5994672775268555,0.1876209,0.009999513626098633
1.5243300199508667,0.1876209,0.02000117301940918,0.01,1.6020814180374146,0.1876209,0.009999752044677734
1.5125880241394043,0.1876209,0.0299990177154541,0.01,1.6026651859283447,0.1876209,0.009999990463256836
1.5281493663787842,0.1876209,0.020001888275146484,0.01,1.5996063947677612,0.1876209,0.009999275207519531
1.5120793581008911,0.1876209,0.029998779296875,0.01,1.5928055047988892,0.1876209,0.01000070571899414
1.4804404973983765,0.18955512,0.020000696182250977,0.01,1.5833033323287964,0.1876209,0.009999990463256836
1.4934196472167969,0.1934236,0.029999256134033203,0.01,1.5726040601730347,0.1876209,0.009999275207519531
1.4777129888534546,0.19535783,0.02000141143798828,0.01,1.5638915300369263,0.1876209,0.00999903678894043
1.4547356367111206,0.21856867,0.019999980926513672,0.01,1.5560003519058228,0.18955512,0.009999513626098633
1.4187246561050415,0.21856867,0.020000696182250977,0.01,1.5459595918655396,0.19535783,0.0
1.437074899673462,0.21276596,0.020000934600830078,0.01,1.5381404161453247,0.21663442,0.009999513626098633
1.3869881629943848,0.24758221,0.029999732971191406,0.01,1.529022216796875,0.23210831,0.009999752044677734
1.3733046054840088,0.25531915,0.020000457763671875,0.01,1.5181137323379517,0.24758221,0.009999752044677734
1.3701306581497192,0.24951644,0.029999494552612305,0.01,1.5093798637390137,0.2591876,0.009999752044677734
1.3551124334335327,0.24758221,0.030000686645507812,0.01,1.5004184246063232,0.2746615,0.010000228881835938
1.3506896495819092,0.3056093,0.020000219345092773,0.01,1.492847204208374,0.2843327,0.009999513626098633
1.338509440422058,0.34235978,0.019999980926513672,0.01,1.4841814041137695,0.2843327,0.009999990463256836
1.288047194480896,0.3384913,0.029999732971191406,0.01,1.4745124578475952,0.2843327,0.009999990463256836
1.319321632385254,0.3172147,0.020000696182250977,0.01,1.4659355878829956,0.2843327,0.009999275207519531
1.2546846866607666,0.32688588,0.020014524459838867,0.01,1.454373836517334,0.28239846,0.020007848739624023
1.2269246578216553,0.36750484,0.020000696182250977,0.01,1.4406143426895142,0.28820115,0.009999752044677734
1.2342169284820557,0.38297874,0.020000219345092773,0.01,1.4242092370986938,0.31914893,0.009999513626098633
1.1513786315917969,0.3500967,0.030000686645507812,0.01,1.4120956659317017,0.344294,0.009998559951782227
1.217836618423462,0.4235977,0.03000497817993164,0.01,1.3984380960464478,0.4139265,0.00999593734741211
1.1616407632827759,0.44680852,0.019999980926513672,0.01,1.3860758543014526,0.655706,0.009998083114624023
1.0621832609176636,0.42746615,0.01999974250793457,0.01,1.3754733800888062,0.77176017,0.009999990463256836
1.0673116445541382,0.46034816,0.020000219345092773,0.01,1.3650912046432495,0.8317215,0.00999903678894043
1.066406011581421,0.50096714,0.019999980926513672,0.01,1.3495066165924072,0.8104449,0.01000213623046875
1.0227794647216797,0.48355898,0.00999903678894043,0.01,1.3360463380813599,0.75628626,0.01000213623046875
1.073618769645691,0.49323016,0.020000457763671875,0.01,1.3230403661727905,0.6982592,0.009998798370361328
1.0841355323791504,0.49516442,0.030000925064086914,0.01,1.3069941997528076,0.827853,0.00999903678894043
1.025802731513977,0.48162475,0.02000141143798828,0.01,1.2922617197036743,0.9419729,0.01000070571899414
0.9849915504455566,0.4893617,0.020000934600830078,0.01,1.2809345722198486,0.8897486,0.009999990463256836
1.0057005882263184,0.5705996,0.0299990177154541,0.01,1.2704057693481445,0.8974855,0.009999752044677734
0.9846147894859314,0.54352033,0.020001649856567383,0.01,1.267221212387085,0.93810445,0.009999752044677734
0.9108185172080994,0.58027077,0.029999732971191406,0.01,1.2698622941970825,0.9400387,0.009999513626098633
0.9399452805519104,0.5551257,0.020000696182250977,0.01,1.2654829025268555,0.87234044,0.009999513626098633
0.9910193085670471,0.49129593,0.020000219345092773,0.01,1.2522190809249878,0.9052224,0.010000228881835938
0.8796093463897705,0.5183752,0.029997825622558594,0.01,1.2258286476135254,0.9400387,0.010001182556152344
0.8396374583244324,0.5918762,0.020000934600830078,0.01,1.2039964199066162,0.9419729,0.009999513626098633
0.8072097897529602,0.59574467,0.029999732971191406,0.01,1.1933997869491577,0.93810445,0.009999513626098633
0.8099684119224548,0.61508703,0.02000141143798828,0.01,1.1819918155670166,0.9361702,0.009999513626098633
0.8623972535133362,0.64796907,0.029998779296875,0.01,1.1717606782913208,0.90909094,0.010000467300415039
0.8305842280387878,0.60348165,0.020000934600830078,0.01,1.1622954607009888,0.8742747,0.009999513626098633
0.7734654545783997,0.6286267,0.03000187873840332,0.01,1.149850606918335,0.8839458,0.009997844696044922
0.6752350926399231,0.6499033,0.02000141143798828,0.01,1.1385602951049805,0.9032882,0.01999831199645996
0.6943284273147583,0.5976789,0.030041933059692383,0.01,1.1337782144546509,0.91102517,0.00995945930480957
0.6714893579483032,0.6131528,0.0200350284576416,0.01,1.1278153657913208,0.93230176,0.00996541976928711
0.6661142706871033,0.589942,0.020035743713378906,0.01,1.114195704460144,0.9458414,0.00996541976928711
0.6739161610603333,0.59961313,0.020035266876220703,0.01,1.0986747741699219,0.926499,0.0099639892578125
0.7080972194671631,0.6112186,0.029999971389770508,0.01,1.0945560932159424,0.87234044,0.010000467300415039
0.6317705512046814,0.57833654,0.020037174224853516,0.01,1.0903453826904297,0.8529981,0.009963035583496094
0.6687972545623779,0.5705996,0.03003668785095215,0.01,1.094693899154663,0.8471954,0.009997129440307617
0.6362366080284119,0.58027077,0.02000117301940918,0.01,1.0952478647232056,0.8704062,0.009964227676391602
0.5395466685295105,0.63249516,0.030034303665161133,0.01,1.0999817848205566,0.92843324,0.009965658187866211
0.6897262334823608,0.59574467,0.029999971389770508,0.01,1.0893585681915283,0.9516441,0.009999990463256836
0.6739590167999268,0.6208897,0.030034780502319336,0.01,1.07929527759552,0.95938104,0.009965896606445312
0.6347026824951172,0.6073501,0.02003788948059082,0.01,1.0733413696289062,0.95938104,0.009964704513549805
0.6467509269714355,0.61508703,0.029997825622558594,0.01,1.0582457780838013,0.95938104,0.009999990463256836
0.562311589717865,0.63249516,0.020000457763671875,0.01,1.046317458152771,0.9477756,0.010000228881835938
0.5833057165145874,0.58220506,0.0299990177154541,0.01,1.0296826362609863,0.89361703,0.009999990463256836
0.5973753929138184,0.61508703,0.020000934600830078,0.01,1.0172847509384155,0.8220503,0.009999752044677734
0.5977776050567627,0.65377176,0.029999494552612305,0.01,1.0074646472930908,0.76982594,0.010000228881835938
0.5827510356903076,0.5976789,0.01999974250793457,0.01,1.0031509399414062,0.7814313,0.010000467300415039
0.5018734931945801,0.5918762,0.0299985408782959,0.01,0.9998900890350342,0.8162476,0.010000944137573242
0.373432993888855,0.58220506,0.020000934600830078,0.01,1.0052374601364136,0.90715665,0.00999903678894043
0.6099250316619873,0.6441006,0.019999980926513672,0.01,1.01148521900177,0.95357835,0.009999513626098633
0.583889901638031,0.5918762,0.020000696182250977,0.01,1.0178660154342651,0.9516441,0.009999752044677734
0.5394195914268494,0.60928434,0.020000696182250977,0.01,1.0189882516860962,0.9458414,0.009999990463256836
