loss,metric_acc,time,lr,val_loss,val_metric_acc,val_time
1.800496220588684,0.17391305,0.009999275207519531,0.01,2.610809803009033,0.062111802,0.0
1.6836466789245605,0.0931677,0.0,0.01,2.687279224395752,0.099378884,0.01000213623046875
1.952824592590332,0.08695652,0.009997129440307617,0.01,2.3031013011932373,0.18012422,0.01000213623046875
1.4309276342391968,0.1552795,0.01000213623046875,0.01,2.283137083053589,0.13664596,0.0
1.3447599411010742,0.13664596,0.0,0.01,2.050842761993408,0.16770187,0.00999903678894043
1.7072365283966064,0.1552795,0.009997844696044922,0.01,1.9235419034957886,0.19875777,0.0
1.4802268743515015,0.13043478,0.010001659393310547,0.01,1.8086521625518799,0.14285715,0.0
1.0929127931594849,0.18012422,0.01000213623046875,0.01,1.6866282224655151,0.21118012,0.0
0.8716118931770325,0.23602484,0.00999903678894043,0.01,1.6167644262313843,0.42236024,0.010000467300415039
0.8045251965522766,0.2857143,0.010028600692749023,0.01,1.5708062648773193,0.4347826,0.00997471809387207
0.8770084977149963,0.33540374,0.01000070571899414,0.01,1.5479706525802612,0.4347826,0.0
0.4441082179546356,0.35403726,0.010035276412963867,0.01,1.5004733800888062,0.48447204,0.010004758834838867
0.6458593606948853,0.3726708,0.010008811950683594,0.01,1.451400876045227,0.54658383,0.0
0.5922597646713257,0.4037267,0.009995460510253906,0.01,1.4124164581298828,0.55279505,0.0
0.4733620882034302,0.4099379,0.0099945068359375,0.01,1.3984336853027344,0.5714286,0.0
0.7780921459197998,0.45962733,0.010033845901489258,0.01,1.3947834968566895,0.5714286,0.0
0.26771309971809387,0.44720498,0.010009765625,0.01,1.4091004133224487,0.57763976,0.0
0.439024418592453,0.44720498,0.0,0.01,1.4248558282852173,0.57763976,0.009999513626098633
0.13609379529953003,0.4409938,0.0,0.01,1.4391231536865234,0.5031056,0.010000944137573242
0.11498404294252396,0.32919255,0.00999760627746582,0.01,1.441965103149414,0.44720498,0.0
0.12154154479503632,0.33540374,0.009966135025024414,0.01,1.4420894384384155,0.4347826,0.0
0.24830037355422974,0.42857143,0.010000944137573242,0.01,1.4432528018951416,0.41614908,0.0
0.2753349542617798,0.41614908,0.0,0.01,1.4428808689117432,0.4347826,0.0
0.27890604734420776,0.4037267,0.0,0.01,1.4391663074493408,0.4347826,0.010016918182373047
0.17064455151557922,0.38509318,0.0,0.01,1.419996976852417,0.4409938,0.009988069534301758
0.09426099807024002,0.39751554,0.009992361068725586,0.01,1.3772828578948975,0.45341614,0.0
0.30189546942710876,0.4037267,0.010005950927734375,0.01,1.4313340187072754,0.47204968,0.0
0.2522313892841339,0.32298136,0.01000070571899414,0.01,1.424943208694458,0.49068323,0.0
0.022085657343268394,0.3726708,0.0,0.01,1.4142231941223145,0.47826087,0.010000228881835938
0.04237807169556618,0.3726708,0.009964942932128906,0.01,1.4038370847702026,0.45962733,0.0
0.014547125436365604,0.36024845,0.009999752044677734,0.01,1.394201397895813,0.44720498,0.0
0.0581575483083725,0.39130434,0.010033845901489258,0.01,1.3884130716323853,0.44720498,0.0
0.0294724740087986,0.3416149,0.0,0.01,1.3873820304870605,0.42236024,0.009966135025024414
0.048146672546863556,0.39130434,0.0,0.01,1.3872005939483643,0.39751554,0.01003122329711914
0.06746551394462585,0.3726708,0.009999752044677734,0.01,1.3761813640594482,0.39751554,0.0
