loss,metric_acc,time,lr,val_loss,val_metric_acc,val_time
1.608492374420166,0.20631579,0.010362625122070312,0.01,1.5894546508789062,0.35789475,0.01405024528503418
1.4951237440109253,0.28210527,0.012147903442382812,0.01,1.5359262228012085,0.38105264,0.007699489593505859
1.5023446083068848,0.27789474,0.011698484420776367,0.01,1.457457423210144,0.4294737,0.00737452507019043
1.3728137016296387,0.35789475,0.010832786560058594,0.01,1.3819535970687866,0.40421054,0.007393360137939453
1.2954498529434204,0.37894738,0.009450435638427734,0.01,1.3211003541946411,0.4168421,0.005057811737060547
1.2239001989364624,0.4063158,0.007133007049560547,0.01,1.25178062915802,0.55368423,0.0050814151763916016
1.1504305601119995,0.42526317,0.007004737854003906,0.01,1.1723408699035645,0.58105266,0.004898786544799805
1.0975512266159058,0.48,0.007152557373046875,0.01,1.1094977855682373,0.5978947,0.004978179931640625
1.028411865234375,0.46526316,0.0071315765380859375,0.01,1.060233473777771,0.61263156,0.005018949508666992
1.0343316793441772,0.49263158,0.007083415985107422,0.01,1.0151689052581787,0.62526315,0.004930257797241211
0.9114341735839844,0.47157896,0.007058382034301758,0.01,0.9797469973564148,0.6421053,0.004870176315307617
1.1099361181259155,0.50526315,0.010156869888305664,0.01,0.9598509669303894,0.6526316,0.004998445510864258
0.8954370021820068,0.53894734,0.007096052169799805,0.01,0.946746826171875,0.6463158,0.004941463470458984
0.8502463698387146,0.49684212,0.00698542594909668,0.01,0.9234824776649475,0.72,0.004857778549194336
0.8585534691810608,0.49263158,0.007040739059448242,0.01,0.8978273868560791,0.7410526,0.0050084590911865234
0.5667830109596252,0.5705263,0.00689387321472168,0.01,0.8867997527122498,0.7305263,0.00506591796875
0.7944099307060242,0.5452632,0.007091045379638672,0.01,0.8754464387893677,0.7515789,0.004903316497802734
0.6266217231750488,0.56210524,0.00701141357421875,0.01,0.8607339859008789,0.7515789,0.005568504333496094
0.6332857012748718,0.58947366,0.0068318843841552734,0.01,0.8498460054397583,0.7242105,0.0049097537994384766
0.5978584885597229,0.60421056,0.006872415542602539,0.01,0.8389902114868164,0.70526314,0.004765033721923828
0.6469587087631226,0.55789477,0.006877899169921875,0.01,0.8115293383598328,0.7431579,0.004965305328369141
0.5221304297447205,0.6,0.007041215896606445,0.01,0.7714861035346985,0.8105263,0.005372047424316406
0.6007581353187561,0.6673684,0.0072917938232421875,0.01,0.7349796295166016,0.8673684,0.005067110061645508
0.6087649464607239,0.65052634,0.007040977478027344,0.01,0.7109960913658142,0.87789476,0.004920005798339844
0.528683602809906,0.6547368,0.0068471431732177734,0.01,0.6981943845748901,0.8736842,0.004843711853027344
0.4372737407684326,0.64,0.007130861282348633,0.01,0.6883921027183533,0.87157893,0.004940032958984375
0.36071518063545227,0.6189474,0.006810188293457031,0.01,0.6776952743530273,0.8694737,0.0050258636474609375
0.4124194383621216,0.67157894,0.0071146488189697266,0.01,0.6756055355072021,0.85263157,0.004936933517456055
0.5561864972114563,0.6568421,0.0067903995513916016,0.01,0.670697808265686,0.8,0.005496978759765625
0.483948290348053,0.6463158,0.006964683532714844,0.01,0.6712343096733093,0.76,0.0048999786376953125
0.5109843611717224,0.56,0.007006645202636719,0.01,0.6502090096473694,0.7894737,0.004982948303222656
0.3317471742630005,0.6526316,0.0071604251861572266,0.01,0.6146101951599121,0.86105263,0.005033969879150391
0.3171061873435974,0.67157894,0.00714564323425293,0.01,0.5935760140419006,0.8294737,0.005095958709716797
0.3580635190010071,0.72842103,0.006940126419067383,0.01,0.6043676137924194,0.7894737,0.00507807731628418
0.30244702100753784,0.63789475,0.006944179534912109,0.01,0.6062439680099487,0.7431579,0.004968166351318359
0.4024234116077423,0.65894735,0.006997108459472656,0.01,0.5640833973884583,0.7957895,0.005003452301025391
0.3663164973258972,0.65052634,0.0078105926513671875,0.01,0.5335211157798767,0.8357895,0.005003452301025391
0.24198612570762634,0.7157895,0.007164716720581055,0.01,0.5218920111656189,0.86526316,0.0051326751708984375
0.203380286693573,0.70736843,0.0070154666900634766,0.01,0.5228020548820496,0.8694737,0.004965305328369141
0.2069004625082016,0.7157895,0.0072286128997802734,0.01,0.5300285816192627,0.8568421,0.005326271057128906
0.16139915585517883,0.72210526,0.007104635238647461,0.01,0.5468683242797852,0.8231579,0.0048999786376953125
0.21248406171798706,0.7010526,0.006947517395019531,0.01,0.5352426767349243,0.8357895,0.005178213119506836
0.22365346550941467,0.7010526,0.007218122482299805,0.01,0.5257840752601624,0.86526316,0.0048906803131103516
0.2690780758857727,0.70736843,0.007340192794799805,0.01,0.5335210561752319,0.83157897,0.005132436752319336
0.147612065076828,0.7242105,0.006823301315307617,0.01,0.5521235466003418,0.80421054,0.004862785339355469
0.22103098034858704,0.68421054,0.006920576095581055,0.01,0.5488820672035217,0.8105263,0.004942417144775391
0.15596714615821838,0.6652632,0.006926298141479492,0.01,0.5224267840385437,0.8357895,0.004919290542602539
0.10530826449394226,0.7389474,0.0075511932373046875,0.01,0.5114251971244812,0.84842104,0.004915714263916016
0.13039545714855194,0.7010526,0.006844520568847656,0.01,0.5016305446624756,0.8463158,0.005003213882446289
0.1339133232831955,0.73473686,0.007400035858154297,0.01,0.489418625831604,0.84842104,0.0051212310791015625
0.20934262871742249,0.7410526,0.006956577301025391,0.01,0.48828011751174927,0.84842104,0.004913330078125
0.2467048317193985,0.7410526,0.007050037384033203,0.01,0.47192248702049255,0.8589474,0.004912614822387695
0.15137657523155212,0.7389474,0.006814002990722656,0.01,0.46247121691703796,0.85473686,0.004887819290161133
0.22480639815330505,0.7768421,0.006983280181884766,0.01,0.4577065110206604,0.8589474,0.0048389434814453125
0.11729598045349121,0.73473686,0.0068590641021728516,0.01,0.4696798026561737,0.87157893,0.005204916000366211
0.13441939651966095,0.72210526,0.006906270980834961,0.01,0.49708157777786255,0.85052633,0.0049283504486083984
0.14658787846565247,0.7010526,0.006947040557861328,0.01,0.5333017110824585,0.82526314,0.004947662353515625
0.17209163308143616,0.6884211,0.007178306579589844,0.01,0.5757348537445068,0.7936842,0.004842996597290039
0.17138290405273438,0.6547368,0.0077168941497802734,0.01,0.551662802696228,0.8168421,0.0053060054779052734
0.07296384125947952,0.68,0.0071277618408203125,0.01,0.519044816493988,0.84,0.005053043365478516
0.08271124213933945,0.7473684,0.007133960723876953,0.01,0.4961286187171936,0.85263157,0.005057334899902344
0.14654821157455444,0.76,0.00684046745300293,0.01,0.47824826836586,0.86315787,0.005257606506347656
0.2849113345146179,0.6778947,0.0073354244232177734,0.01,0.44201159477233887,0.8821053,0.004996061325073242
0.06643567979335785,0.7726316,0.007141828536987305,0.01,0.43208974599838257,0.88842106,0.0049800872802734375
0.13292284309864044,0.7957895,0.006960391998291016,0.01,0.4316962659358978,0.8926316,0.004956483840942383
0.14838291704654694,0.7157895,0.010185956954956055,0.01,0.43174952268600464,0.8926316,0.006334543228149414
0.2233734130859375,0.73473686,0.006944417953491211,0.01,0.4317328929901123,0.8842105,0.005124330520629883
0.12306352704763412,0.75789475,0.006894826889038086,0.01,0.44114425778388977,0.8736842,0.004894733428955078
0.19614143669605255,0.7305263,0.007591962814331055,0.01,0.44146838784217834,0.8673684,0.0050122737884521484
0.06176915764808655,0.7136842,0.0071794986724853516,0.01,0.4497067332267761,0.86105263,0.004977226257324219
0.13763372600078583,0.7305263,0.0070226192474365234,0.01,0.4727988839149475,0.8442105,0.005089759826660156
0.17696429789066315,0.74526316,0.006987333297729492,0.01,0.49512502551078796,0.83157897,0.005010128021240234
0.14170143008232117,0.7031579,0.007046699523925781,0.01,0.5106722712516785,0.84210527,0.0050165653228759766
0.07603763788938522,0.7536842,0.007123708724975586,0.01,0.5424216985702515,0.8357895,0.004936933517456055
0.08386995643377304,0.73473686,0.007182121276855469,0.01,0.5804349780082703,0.82526314,0.004903078079223633
0.10768252611160278,0.64,0.007775306701660156,0.01,0.6215488314628601,0.8,0.005082607269287109
0.10878655314445496,0.67368424,0.007618427276611328,0.01,0.6557651162147522,0.77894735,0.004815816879272461
0.09485350549221039,0.6778947,0.007653713226318359,0.01,0.6751949787139893,0.76842105,0.00480341911315918
0.1610543578863144,0.60210526,0.007477998733520508,0.01,0.6387221813201904,0.79157895,0.004876136779785156
0.14160622656345367,0.6231579,0.0076296329498291016,0.01,0.5852574110031128,0.82736844,0.005030155181884766
0.0683276355266571,0.67157894,0.007183074951171875,0.01,0.5179077386856079,0.8463158,0.004914760589599609
0.18603336811065674,0.6421053,0.007235527038574219,0.01,0.4683978259563446,0.8568421,0.00490117073059082
0.10637141019105911,0.6926316,0.007819175720214844,0.01,0.4477643370628357,0.8589474,0.004857540130615234
0.05355776473879814,0.71789473,0.0076351165771484375,0.01,0.4417186677455902,0.84842104,0.004904270172119141
0.19522559642791748,0.71789473,0.007689714431762695,0.01,0.41943496465682983,0.8589474,0.005016326904296875
0.050938863307237625,0.7157895,0.0073354244232177734,0.01,0.4136500656604767,0.8736842,0.005138397216796875
0.05861864611506462,0.7515789,0.007735013961791992,0.01,0.4227767884731293,0.8842105,0.004895925521850586
0.12374694645404816,0.6442105,0.0075778961181640625,0.01,0.4218156933784485,0.87789476,0.00487518310546875
0.18609537184238434,0.6884211,0.007294654846191406,0.01,0.431368350982666,0.8842105,0.004917144775390625
0.11661755293607712,0.76,0.008181095123291016,0.01,0.443462997674942,0.88,0.005002021789550781
0.11167268455028534,0.6884211,0.007812738418579102,0.01,0.4467315077781677,0.87789476,0.0049610137939453125
0.19377070665359497,0.68421054,0.007706880569458008,0.01,0.4297923743724823,0.88631576,0.004857540130615234
0.061676573008298874,0.7621053,0.007607936859130859,0.01,0.4223722815513611,0.8926316,0.005261421203613281
0.16910193860530853,0.7389474,0.007877349853515625,0.01,0.43161463737487793,0.88631576,0.004976749420166016
0.1030227392911911,0.73263156,0.007817506790161133,0.01,0.4486241042613983,0.8821053,0.005032062530517578
0.12287207692861557,0.77894735,0.007028818130493164,0.01,0.47173911333084106,0.8589474,0.004895210266113281
0.04925265908241272,0.76842105,0.007162570953369141,0.01,0.49837228655815125,0.8357895,0.005003452301025391
0.06875139474868774,0.70947367,0.006923675537109375,0.01,0.5099805593490601,0.8294737,0.0051784515380859375
0.2580612599849701,0.6336842,0.007166862487792969,0.01,0.4886603355407715,0.8442105,0.004911184310913086
0.1510692834854126,0.6905263,0.007355451583862305,0.01,0.48804110288619995,0.8336842,0.005000591278076172
0.17622791230678558,0.75578946,0.007335662841796875,0.01,0.4799041450023651,0.84,0.005059003829956055
0.054875392466783524,0.6905263,0.007403373718261719,0.01,0.47397899627685547,0.8463158,0.004996538162231445
0.08751630038022995,0.7242105,0.007164716720581055,0.01,0.46929025650024414,0.84842104,0.005042076110839844
0.08173996210098267,0.74526316,0.007859230041503906,0.01,0.4696284532546997,0.84842104,0.004894733428955078
0.11634783446788788,0.77894735,0.007675647735595703,0.01,0.4810330271720886,0.85052633,0.0049245357513427734
0.050505172461271286,0.7010526,0.007187604904174805,0.01,0.5001684427261353,0.8568421,0.005028724670410156
0.105369932949543,0.7010526,0.008134841918945312,0.01,0.5016263723373413,0.8589474,0.004931926727294922
0.10433674603700638,0.6905263,0.010178804397583008,0.01,0.4984532594680786,0.86105263,0.005791425704956055
0.18132080137729645,0.69894737,0.007561683654785156,0.01,0.47914817929267883,0.86526316,0.004942417144775391
0.1309169977903366,0.73473686,0.008245706558227539,0.01,0.4701840281486511,0.8673684,0.005631208419799805
0.0861237645149231,0.71157897,0.007744550704956055,0.01,0.4684869945049286,0.86526316,0.004869937896728516
0.11909031867980957,0.6778947,0.007766246795654297,0.01,0.45010167360305786,0.8736842,0.007382392883300781
